Source Coordinate,Target Coordinate,Path Type,Obstacle,Path ID,Channel coefficient,Propagation delay,Zenith angle of departure,Azimuth angle of departure,Zenith angle of arrival,Azimuth angle of arrival
[[-24. -14.  10.]],[[-15.   0.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0013364741+0j),0.0,1.8626392,0.99945885,1.2789536,-2.142134
[[-24. -14.  10.]],[[-15.   1.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0012816233+0j),0.0,1.8492038,1.0303769,1.2923889,-2.1112158
[[-24. -14.  10.]],[[-15.   2.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0012297988+0j),0.0,1.8367134,1.058407,1.3048793,-2.0831857
[[-24. -14.  10.]],[[-15.   3.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0011809499+0j),0.0,1.825106,1.0838971,1.3164867,-2.0576956
[[-24. -14.  10.]],[[-15.   4.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0011349763+0j),0.0,1.8143177,1.1071488,1.327275,-2.0344439
[[-24. -14.  10.]],[[-15.   5.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0010917466+0j),0.0,1.8042846,1.1284221,1.3373082,-2.0131707
[[-24. -14.  10.]],[[-15.   6.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0010511136+0j),0.0,1.794946,1.1479424,1.3466468,-1.9936503
[[-24. -14.  10.]],[[-15.   7.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.001012921+0j),0.0,1.7862438,1.1659045,1.3553488,-1.9756881
[[-24. -14.  10.]],[[-15.   8.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.000977012+0j),0.0,1.7781254,1.1824776,1.3634673,-1.9591151
[[-24. -14.  10.]],[[-15.   9.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009432328+0j),0.0,1.7705412,1.1978086,1.3710515,-1.9437841
[[-24. -14.  10.]],[[-15.  10.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009114355+0j),0.0,1.7634459,1.2120256,1.3781469,-1.9295671
[[-24. -14.  10.]],[[-15.  11.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0008814802+0j),0.0,1.7567989,1.2252407,1.3847939,-1.916352
[[-24. -14.  10.]],[[-15.  12.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0008532354+0j),0.0,1.7505629,1.237552,1.3910298,-1.9040407
[[-24. -14.  10.]],[[-15.  13.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0008265777+0j),0.0,1.744704,1.2490458,1.3968887,-1.8925469
[[-24. -14.  10.]],[[-15.  14.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00080139335+0j),0.0,1.7391918,1.259798,1.402401,-1.8817947
[[-24. -14.  10.]],[[-15.  15.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0007775765+0j),0.0,1.7339981,1.2698761,1.4075947,-1.8717165
[[-24. -14.  10.]],[[-15.  16.   5.]],[[0 1 1 1 1 1]],0,0,(0.00075502996+0j),0.0,1.7290983,1.2793396,1.4124943,-1.8622531
[[-24. -14.  10.]],[[-15.  17.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0007336637+0j),0.0,1.7244698,1.2882414,1.417123,-1.8533514
[[-24. -14.  10.]],[[-15.  18.   5.]],[[0 1 1 1 1 1]],0,0,(0.0007133954+0j),0.0,1.7200913,1.2966288,1.4215013,-1.8449638
[[-24. -14.  10.]],[[-15.  19.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00069414894+0j),0.0,1.7159448,1.3045443,1.425648,-1.8370484
[[-24. -14.  10.]],[[-15.  20.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.00067585445+0j),0.0,1.7120126,1.3120254,1.4295801,-1.8295672
[[-24. -14.  10.]],[[-15.  21.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00065844756+0j),0.0,1.7082798,1.3191063,1.4333129,-1.8224864
[[-24. -14.  10.]],[[-15.  22.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0006418693+0j),0.0,1.704732,1.3258177,1.4368608,-1.815775
[[-24. -14.  10.]],[[-15.  23.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.00062606536+0j),0.0,1.7013558,1.3321869,1.4402368,-1.8094057
[[-24. -14.  10.]],[[-15.  24.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00061098544+0j),0.0,1.6981405,1.3382394,1.4434522,-1.8033533
[[-24. -14.  10.]],[[-15.  25.   5.]],[[0 1 1 1 1 1]],0,0,(0.0005965837+0j),0.0,1.6950744,1.3439975,1.4465182,-1.7975951
[[-24. -14.  10.]],[[-15.  26.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0005828173+0j),0.0,1.6921483,1.3494818,1.4494443,-1.7921108
[[-24. -14.  10.]],[[-15.  27.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0005696473+0j),0.0,1.6893532,1.3547114,1.4522395,-1.7868813
[[-24. -14.  10.]],[[-15.  28.   5.]],[[0 1 1 1 1 1]],0,0,(0.0005570372+0j),0.0,1.6866798,1.359703,1.4549128,-1.7818897
[[-24. -14.  10.]],[[-15.  29.   5.]],[[0 1 1 1 1 1]],0,0,(0.0005449536+0j),0.0,1.6841216,1.3644724,1.4574711,-1.7771202
[[-24. -14.  10.]],[[-15.  30.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.00053336547+0j),0.0,1.681671,1.3690339,1.4599217,-1.7725587
[[-24. -14.  10.]],[[-15.  31.   5.]],[[0 1 1 1 1 1]],0,0,(0.00052224396+0j),0.0,1.6793216,1.3734008,1.462271,-1.7681918
[[-24. -14.  10.]],[[-15.  32.   5.]],[[0 1 1 1 1 1]],0,0,(0.00051156245+0j),0.0,1.6770675,1.3775848,1.4645251,-1.7640078
[[-24. -14.  10.]],[[-15.  33.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.00050129613+0j),0.0,1.6749032,1.3815973,1.4666895,-1.7599953
[[-24. -14.  10.]],[[-14. -34.   5.]],[[1 1 1 1 1]],0,0,(-1.4178356e-05+2.320403e-06j),0.5776699367743277,1.5960517,-0.91576725,1.5455413,-2.2258258
[[-24. -14.  10.]],[[-14. -33.   5.]],[[1 1 1]],0,0,(0.00032210076-2.1208296e-05j),0.025915831258771505,1.7287465,-0.9487045,1.4128464,-0.948705
[[-24. -14.  10.]],[[-14. -32.   5.]],[[1 1 1 1 1 1]],0,0,(-3.1342806e-05+3.2581004e-06j),0.5240658538241405,1.5971557,-0.91634285,1.5444366,0.91634256
[[-24. -14.  10.]],[[-14. -31.   5.]],[[1 1 1]],0,0,(-3.1537136e-05+3.2834496e-06j),0.5186937528378621,1.5972662,-0.9131199,1.5443261,0.9131192
[[-24. -14.  10.]],[[-14. -30.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0012009578+0j),0.0,1.8298417,-1.012197,1.311751,2.1293957
[[-24. -14.  10.]],[[-14. -29.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.001249112+0j),0.0,1.8413461,-0.9827938,1.3002466,2.158799
[[-24. -14.  10.]],[[-14. -28.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001299776+0j),0.0,1.8536247,-0.9505469,1.287968,2.1910458
[[-24. -14.  10.]],[[-14. -27.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0013528711+0j),0.0,1.8667017,-0.91510075,1.274891,2.226492
[[-24. -14.  10.]],[[-14. -26.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0014082192+0j),0.0,1.8805828,-0.8760581,1.2610099,2.2655346
[[-24. -14.  10.]],[[-14. -25.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0014655098+0j),0.0,1.8952471,-0.8329813,1.2463456,2.3086114
[[-24. -14.  10.]],[[-14. -24.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0015242639+0j),0.0,1.9106332,-0.7853981,1.2309595,2.3561945
[[-24. -14.  10.]],[[-14. -23.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0015837979+0j),0.0,1.9266241,-0.7328151,1.2149687,2.4087777
[[-24. -14.  10.]],[[-14. -22.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0016431899+0j),0.0,1.9430293,-0.67474097,1.1985635,2.4668517
[[-24. -14.  10.]],[[-14. -21.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0017012636+0j),0.0,1.9595647,-0.61072594,1.182028,2.5308669
[[-24. -14.  10.]],[[-14. -20.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0017565936+0j),0.0,1.9758359,-0.5404195,1.1657568,2.6011732
[[-24. -14.  10.]],[[-14. -19.   5.]],[[1 1 1 1 1 1]],0,0,(-0.00053908495+7.621671e-08j),0.0,1.7414008,-1.219028,1.4001918,-1.9225647
[[-24. -14.  10.]],[[-14. -18.   5.]],[[1 1 1 1 1 1 1 1]],0,0,(0.00010014477+3.5848083e-05j),0.008113410387977638,1.9904294,-1.2305278,1.9904295,-1.9110651
[[-24. -14.  10.]],[[-14. -17.   5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(9.479984e-05+2.7822813e-05j),0.00788910625715289,1.9790021,-1.2413259,1.9790022,-1.900267
[[-24. -14.  10.]],[[-14. -16.   5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-4.2123713e-07-1.392306e-07j),0.004096747829862579,1.7839717,-2.3823333,1.7839711,-2.3823338
[[-24. -14.  10.]],[[-14. -15.   5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(7.3904324e-05+1.554259e-05j),0.0,1.9577235,-1.2610513,1.9577235,-1.8805416
[[-24. -14.  10.]],[[-14. -14.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(6.0989772e-05+1.1318738e-05j),0.007278153191236925,1.9478112,-1.2700802,1.9478115,-1.8715128
[[-24. -14.  10.]],[[-14. -13.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(4.827743e-05+8.180912e-06j),0.007093149179127067,1.9383469,-1.2786124,1.9383469,-1.8629806
[[-24. -14.  10.]],[[-14. -12.   5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-9.799381e-05+1.4384123e-08j),0.0,1.7100413,-1.2866864,1.4315515,-1.8549066
[[-24. -14.  10.]],[[-14. -11.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0018894534+0j),0.0,2.0174327,0.29145676,1.12416,-2.850136
[[-24. -14.  10.]],[[-14. -10.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0018524118+0j),0.0,2.0054276,0.3805064,1.1361651,-2.7610865
[[-24. -14.  10.]],[[-14.  -9.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0018075544+0j),0.0,1.9913306,0.4636476,1.1502621,-2.6779451
[[-24. -14.  10.]],[[-14.  -8.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0017565936+0j),0.0,1.9758359,0.5404195,1.1657568,-2.6011732
[[-24. -14.  10.]],[[-14.  -7.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0017012634+0j),0.0,1.9595647,0.61072594,1.182028,-2.5308669
[[-24. -14.  10.]],[[-14.  -6.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0016431899+0j),0.0,1.9430293,0.67474097,1.1985635,-2.4668517
[[-24. -14.  10.]],[[-14.  -5.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0015837979+0j),0.0,1.9266241,0.7328151,1.2149687,-2.4087777
[[-24. -14.  10.]],[[-14.  -4.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0015242639+0j),0.0,1.9106332,0.7853981,1.2309595,-2.3561945
[[-24. -14.  10.]],[[-14.  -3.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0014655098+0j),0.0,1.8952471,0.8329813,1.2463456,-2.3086114
[[-24. -14.  10.]],[[-14.  -2.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0014082192+0j),0.0,1.8805828,0.8760581,1.2610099,-2.2655346
[[-24. -14.  10.]],[[-14.  -1.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0013528711+0j),0.0,1.8667017,0.91510075,1.274891,-2.226492
[[-24. -14.  10.]],[[-14.   0.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001299776+0j),0.0,1.8536247,0.9505469,1.287968,-2.1910458
[[-24. -14.  10.]],[[-14.   1.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001249112+0j),0.0,1.8413461,0.9827938,1.3002466,-2.158799
[[-24. -14.  10.]],[[-14.   2.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0012009578+0j),0.0,1.8298417,1.012197,1.311751,-2.1293957
[[-24. -14.  10.]],[[-14.   3.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0011553194+0j),0.0,1.8190761,1.0390723,1.3225167,-2.1025205
[[-24. -14.  10.]],[[-14.   4.   5.]],[[0 1 1 1 1]],0,0,(0.0011121522+0j),0.0,1.8090074,1.0636978,1.3325852,-2.0778947
[[-24. -14.  10.]],[[-14.   5.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0010713758+0j),0.0,1.799592,1.0863185,1.3420007,-2.0552742
[[-24. -14.  10.]],[[-14.   6.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0010328883+0j),0.0,1.7907845,1.1071488,1.3508083,-2.0344439
[[-24. -14.  10.]],[[-14.   7.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009965748+0j),0.0,1.7825409,1.1263771,1.3590518,-2.0152156
[[-24. -14.  10.]],[[-14.   8.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009623139+0j),0.0,1.7748193,1.1441689,1.3667735,-1.9974239
[[-24. -14.  10.]],[[-14.   9.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009299834+0j),0.0,1.7675796,1.1606691,1.3740132,-1.9809237
[[-24. -14.  10.]],[[-14.  10.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00089946215+0j),0.0,1.760785,1.1760052,1.3808078,-1.9655875
[[-24. -14.  10.]],[[-14.  11.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.00087063335+0j),0.0,1.7544006,1.19029,1.3871921,-1.9513028
[[-24. -14.  10.]],[[-14.  12.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00084338535+0j),0.0,1.748395,1.2036226,1.3931978,-1.9379702
[[-24. -14.  10.]],[[-14.  13.   5.]],[[0 1 1 1 1 1]],0,0,(0.00081761164+0j),0.0,1.7427387,1.2160907,1.3988539,-1.925502
[[-24. -14.  10.]],[[-14.  14.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.00079321314+0j),0.0,1.7374055,1.2277724,1.4041871,-1.9138203
[[-24. -14.  10.]],[[-14.  15.   5.]],[[0 1 1 1 1 1]],0,0,(0.0007700968+0j),0.0,1.7323709,1.2387369,1.4092219,-1.9028558
[[-24. -14.  10.]],[[-14.  16.   5.]],[[0 1 1 1 1]],0,0,(0.0007481761+0j),0.0,1.727612,1.2490457,1.4139806,-1.8925469
[[-24. -14.  10.]],[[-14.  17.   5.]],[[0 1 1 1]],0,0,(0.0007273703+0j),0.0,1.7231089,1.2587543,1.4184839,-1.8828384
[[-24. -14.  10.]],[[-14.  18.   5.]],[[0 1 1 1 1 1]],0,0,(0.00070760475+0j),0.0,1.7188426,1.2679114,1.42275,-1.8736812
[[-24. -14.  10.]],[[-14.  19.   5.]],[[0 1 1 1 1 1]],0,0,(0.0006888108+0j),0.0,1.7147963,1.2765617,1.4267963,-1.8650309
[[-24. -14.  10.]],[[-14.  20.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0006709239+0j),0.0,1.7109544,1.2847449,1.4306382,-1.8568478
[[-24. -14.  10.]],[[-14.  21.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0006538857+0j),0.0,1.7073026,1.2924967,1.43429,-1.849096
[[-24. -14.  10.]],[[-14.  22.   5.]],[[0 1 1 1 1 1]],0,0,(0.0006376408+0j),0.0,1.7038279,1.2998495,1.4377648,-1.8417431
[[-24. -14.  10.]],[[-14.  23.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0006221398+0j),0.0,1.7005185,1.3068327,1.4410743,-1.8347601
[[-24. -14.  10.]],[[-14.  24.   5.]],[[0 1 1 1 1 1]],0,0,(0.00060733507+0j),0.0,1.6973628,1.3134726,1.4442298,-1.82812
[[-24. -14.  10.]],[[-14.  25.   5.]],[[0 1 1 1 1 1]],0,0,(0.00059318374+0j),0.0,1.6943514,1.3197937,1.4472412,-1.8217989
[[-24. -14.  10.]],[[-14.  26.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.00057964626+0j),0.0,1.6914749,1.3258177,1.4501178,-1.8157749
[[-24. -14.  10.]],[[-14.  27.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0005666853+0j),0.0,1.6887246,1.3315647,1.452868,-1.810028
[[-24. -14.  10.]],[[-14.  28.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0005542665+0j),0.0,1.686093,1.3370532,1.4554996,-1.8045394
[[-24. -14.  10.]],[[-14.  29.   5.]],[[0 1 1 1 1 1]],0,0,(0.0005423585+0j),0.0,1.6835725,1.3422997,1.4580201,-1.7992929
[[-24. -14.  10.]],[[-14.  30.   5.]],[[0 1 1 1 1 1]],0,0,(0.0005309314+0j),0.0,1.6811566,1.3473197,1.460436,-1.7942729
[[-24. -14.  10.]],[[-14.  31.   5.]],[[0 1 1 1 1 1]],0,0,(0.00051995844+0j),0.0,1.6788392,1.3521273,1.4627535,-1.7894653
[[-24. -14.  10.]],[[-14.  32.   5.]],[[0 1 1 1 1 1]],0,0,(0.0005094137+0j),0.0,1.6766144,1.3567356,1.4649782,-1.784857
[[-24. -14.  10.]],[[-14.  33.   5.]],[[0 1 1 1 1 1]],0,0,(0.0004992738+0j),0.0,1.674477,1.3611565,1.4671156,-1.7804362
[[-24. -14.  10.]],[[-13. -34.   5.]],[[1 1 1 1]],0,0,(1.5426618e-05-9.8331e-07j),0.056465545128503436,1.692449,-2.6306214,1.4491441,0.5109699
[[-24. -14.  10.]],[[-13. -33.   5.]],[[1 1 1 1 1 1 1]],0,0,(-1.4384158e-05+2.3585026e-06j),0.5868809012099518,1.5958741,-0.9148449,1.5457183,-2.2267485
[[-24. -14.  10.]],[[-13. -32.   5.]],[[0 1]],0,0,(0.0010884535+0j),0.0,1.8035243,-1.022247,1.3380684,2.1193457
[[-24. -14.  10.]],[[-13. -31.   5.]],[[0 1 1 1]],0,0,(0.0011288346+0j),0.0,1.8128858,-0.9964915,1.3287069,2.145101
[[-24. -14.  10.]],[[-13. -30.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0011713111+0j),0.0,1.8228335,-0.968509,1.3187592,2.1730838
[[-24. -14.  10.]],[[-13. -29.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0012158828+0j),0.0,1.833391,-0.9380475,1.3082018,2.203545
[[-24. -14.  10.]],[[-13. -28.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0012624993+0j),0.0,1.8445728,-0.9048271,1.29702,2.2367656
[[-24. -14.  10.]],[[-13. -27.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0013110404+0j),0.0,1.8563807,-0.86853945,1.285212,2.2730532
[[-24. -14.  10.]],[[-13. -26.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0013612962+0j),0.0,1.8687974,-0.82884914,1.2727953,2.3127437
[[-24. -14.  10.]],[[-13. -25.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.001412941+0j),0.0,1.8817798,-0.7853981,1.259813,2.3561945
[[-24. -14.  10.]],[[-13. -24.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0014655098+0j),0.0,1.8952471,-0.7378151,1.2463456,2.4037776
[[-24. -14.  10.]],[[-13. -23.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0015183698+0j),0.0,1.9090726,-0.6857295,1.2325201,2.4558632
[[-24. -14.  10.]],[[-13. -22.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0015707037+0j),0.0,1.92307,-0.6287963,1.2185228,2.5127964
[[-24. -14.  10.]],[[-13. -21.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.001621502+0j),0.0,1.9369828,-0.56672925,1.20461,2.5748634
[[-24. -14.  10.]],[[-13. -20.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0016695757+0j),0.0,1.9504777,-0.49934667,1.191115,2.642246
[[-24. -14.  10.]],[[-13. -19.   5.]],[[1 1 1 1 1 1]],0,0,(-0.0005280056+7.366011e-08j),0.0,1.7393526,-1.1870725,1.40224,-1.9545201
[[-24. -14.  10.]],[[-13. -18.   5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(9.548005e-05+3.65031e-05j),0.008029260811781569,1.9861447,-1.1994238,1.9861448,-1.9421691
[[-24. -14.  10.]],[[-13. -17.   5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(9.036339e-05+2.8929218e-05j),0.007811699731519184,1.9750558,-1.2110382,1.9750558,-1.9305545
[[-24. -14.  10.]],[[-13. -16.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(8.206602e-05+2.242642e-05j),0.007604192830967804,1.9644696,-1.2219772,1.9644697,-1.9196156
[[-24. -14.  10.]],[[-13. -15.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(7.159381e-05+1.7065751e-05j),0.007406221413930325,1.9543587,-1.2322954,1.9543588,-1.9092973
[[-24. -14.  10.]],[[-13. -14.   5.]],[[1 1 1 1 1 1 1]],0,0,(-0.00018869851+2.7266086e-08j),0.0,1.7165124,-1.2420424,1.4250801,-1.8995504
[[-24. -14.  10.]],[[-13. -13.   5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.08122e-08-4.1479384e-09j),0.22684531586492085,1.6084661,1.7941101,1.5331259,1.7941067
[[-24. -14.  10.]],[[-13. -12.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(3.8181624e-05+7.05945e-06j),0.0,1.9266233,-1.2599958,1.9266235,-1.881597
[[-24. -14.  10.]],[[-13. -11.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0017838882+0j),0.0,1.9840701,0.26625204,1.1575227,-2.8753407
[[-24. -14.  10.]],[[-13. -10.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0017521563+0j),0.0,1.9745109,0.34877098,1.1670818,-2.792822
[[-24. -14.  10.]],[[-13.  -9.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0017135944+0j),0.0,1.9631448,0.4266275,1.178448,-2.7149653
[[-24. -14.  10.]],[[-13.  -8.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0016695757+0j),0.0,1.9504777,0.49934667,1.191115,-2.642246
[[-24. -14.  10.]],[[-13.  -7.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0016215019+0j),0.0,1.9369829,0.56672925,1.2046098,-2.5748634
[[-24. -14.  10.]],[[-13.  -6.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0015707037+0j),0.0,1.92307,0.6287963,1.2185228,-2.5127964
[[-24. -14.  10.]],[[-13.  -5.   5.]],[[0 1 1 1 1]],0,0,(0.0015183694+0j),0.0,1.9090728,0.6857295,1.2325199,-2.4558632
[[-24. -14.  10.]],[[-13.  -4.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0014655098+0j),0.0,1.8952471,0.7378151,1.2463456,-2.4037776
[[-24. -14.  10.]],[[-13.  -3.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0014129409+0j),0.0,1.8817797,0.7853982,1.259813,-2.3561945
[[-24. -14.  10.]],[[-13.  -2.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0013612962+0j),0.0,1.8687974,0.82884914,1.2727953,-2.3127437
[[-24. -14.  10.]],[[-13.  -1.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0013110404+0j),0.0,1.8563807,0.86853945,1.285212,-2.2730532
[[-24. -14.  10.]],[[-13.   0.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0012624993+0j),0.0,1.8445728,0.9048271,1.29702,-2.2367656
[[-24. -14.  10.]],[[-13.   1.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0012158828+0j),0.0,1.833391,0.93804747,1.3082018,-2.203545
[[-24. -14.  10.]],[[-13.   2.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0011713111+0j),0.0,1.8228335,0.968509,1.3187592,-2.1730838
[[-24. -14.  10.]],[[-13.   3.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0011288346+0j),0.0,1.8128858,0.9964916,1.328707,-2.145101
[[-24. -14.  10.]],[[-13.   4.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0010884533+0j),0.0,1.8035244,1.022247,1.3380684,-2.1193457
[[-24. -14.  10.]],[[-13.   5.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0010501303+0j),0.0,1.7947209,1.0460007,1.3468719,-2.095592
[[-24. -14.  10.]],[[-13.   6.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0010138038+0j),0.0,1.7864443,1.0679532,1.3551484,-2.0736394
[[-24. -14.  10.]],[[-13.   7.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0009793947+0j),0.0,1.7786622,1.0882831,1.3629305,-2.0533097
[[-24. -14.  10.]],[[-13.   8.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00094681414+0j),0.0,1.771343,1.1071488,1.3702497,-2.0344439
[[-24. -14.  10.]],[[-13.   9.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009159684+0j),0.0,1.764455,1.1246909,1.3771378,-2.016902
[[-24. -14.  10.]],[[-13.  10.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00088676147+0j),0.0,1.7579682,1.1410341,1.3836246,-2.0005586
[[-24. -14.  10.]],[[-13.  11.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0008590978+0j),0.0,1.7518549,1.1562895,1.3897378,-1.9853033
[[-24. -14.  10.]],[[-13.  12.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0008328849+0j),0.0,1.7460879,1.1705557,1.3955048,-1.971037
[[-24. -14.  10.]],[[-13.  13.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.00080803287+0j),0.0,1.7406428,1.1839206,1.40095,-1.9576721
[[-24. -14.  10.]],[[-13.  14.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.00078445673+0j),0.0,1.7354966,1.1964628,1.4060961,-1.94513
